gene_id,SRR24630895,SRR24630900,SRR24630901,SRR24630902,SRR24630906,SRR24630917,SRR24630918,SRR24630919,SRR24630920,SRR24630954,SRR24630955,SRR24630956,SRR25031741,SRR25031747,SRR25031748
CaT2T02g00307,256,120,120,142,247,158,175,148,108,166,155,122,12,20,17
CaT2T02g00306,123,80,58,94,111,81,128,93,73,64,85,59,19,31,31
CaT2T02g00305,239,76,63,82,203,147,166,166,119,177,148,137,27,13,18
CaT2T02g00304,239,46,40,77,243,171,102,72,47,116,133,139,0,12,0
CaT2T02g00303,89,21,27,28,71,67,49,50,35,38,45,40,19,19,24
CaT2T02g00302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g00301,42,0,0,2,35,24,0,5,6,10,0,3,10,5,4
CaT2T02g00300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g00309,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
CaT2T02g00308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g01178,293,111,98,138,342,216,235,205,154,144,181,151,22,36,18
CaT2T09g01179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g01170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g01171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g01172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g01173,56,24,18,20,54,32,36,34,24,53,45,46,3,0,0
CaT2T09g01174,107,37,39,56,75,69,50,20,31,74,55,64,9,18,11
CaT2T09g01175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g01176,24,0,0,0,0,0,23,26,24,12,11,0,4,0,0
CaT2T09g01177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g01430,722,315,326,360,808,599,691,653,617,517,475,427,45,39,46
CaT2T05g03172,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
CaT2T05g03173,95,127,164,115,142,117,119,190,119,105,79,85,27,22,25
CaT2T05g03170,13,0,0,4,7,6,0,10,0,5,7,7,0,0,0
CaT2T05g03171,357,115,117,173,357,326,320,339,266,197,223,234,22,26,26
CaT2T05g03176,1250,248,332,376,1330,954,710,607,533,684,698,726,51,69,53
CaT2T05g03177,277,123,122,170,381,246,226,244,182,216,228,242,20,24,18
CaT2T05g03174,50,86,77,73,55,38,96,91,118,24,30,39,14,14,22
CaT2T05g03175,198,118,168,181,199,150,221,222,196,130,112,119,67,40,42
CaT2T05g03178,190,81,78,122,164,112,169,120,129,127,135,156,10,11,9
CaT2T05g03179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g02757,717,187,190,213,683,516,347,265,237,328,363,357,30,35,45
CaT2T03g02756,40,7,5,14,44,37,11,8,9,18,28,16,0,0,0
CaT2T03g02755,311,173,219,281,369,286,330,351,245,272,186,224,27,33,26
CaT2T03g02754,600,260,274,338,738,512,418,384,263,375,341,372,40,61,43
CaT2T03g02753,307,173,183,182,328,217,214,283,296,182,214,224,28,46,25
CaT2T03g02752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g02751,1102,318,321,458,1232,903,717,699,770,666,621,716,94,101,86
CaT2T03g02750,157,54,47,70,183,131,81,65,90,82,100,88,10,12,9
CaT2T03g02759,99,51,60,60,91,50,71,78,40,54,65,70,0,0,0
CaT2T03g02758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g01226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g00367,3269,477,568,636,3389,2522,1890,1642,1665,2046,2006,1961,143,164,134
CaT2T08g01322,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
CaT2T08g01323,64,6,29,19,73,33,63,63,31,18,29,29,0,0,0
CaT2T03g01222,26,90,99,96,43,25,58,89,78,25,32,24,0,7,0
CaT2T08g01325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g01220,37,53,48,33,26,19,41,43,69,6,18,22,9,7,8
CaT2T01g00361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g01328,169,88,72,84,234,102,90,80,78,87,112,107,12,19,26
CaT2T07g03009,239,36,41,21,303,241,115,68,75,132,112,170,3,3,0
CaT2T03g01228,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
CaT2T03g01229,1240,445,471,610,1196,964,740,818,648,840,795,748,180,280,224
CaT2T08g02596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g04842,610,231,256,242,786,529,584,476,483,498,497,512,30,32,37
CaT2T01g04841,126,68,60,71,155,112,85,106,114,59,101,100,8,7,3
CaT2T01g04840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g02592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g04846,403,119,132,200,440,335,288,223,241,205,250,257,24,35,22
CaT2T01g04845,57,32,15,38,71,46,31,25,30,35,20,26,0,3,0
CaT2T08g02591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g04849,0,0,0,0,2,6,0,0,0,7,6,5,0,0,0
CaT2T01g04848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g02598,285,288,267,345,274,222,301,304,258,182,234,189,88,91,70
CaT2T08g02599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g05462,462,290,239,461,615,366,383,424,244,343,310,253,70,68,76
CaT2T01g05463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g05460,0,3,0,0,8,0,3,1,0,3,3,0,0,3,0
CaT2T01g05461,20,5,3,5,22,10,21,15,14,10,15,3,2,8,5
CaT2T09g03158,460,190,228,289,445,331,469,371,300,360,334,272,23,25,11
CaT2T09g03159,90,35,29,29,97,42,54,65,55,41,27,54,8,6,0
CaT2T01g05464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g05465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g03154,18,0,8,0,16,0,12,9,13,9,25,0,0,0,0
CaT2T09g03155,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
CaT2T01g05468,14,0,0,8,12,0,6,8,14,7,9,0,0,0,0
CaT2T09g03157,87,23,18,27,88,59,38,39,39,27,62,22,18,19,15
CaT2T09g03150,226,135,207,193,213,172,175,215,225,179,138,169,60,87,51
CaT2T09g03151,27,47,36,47,42,26,72,89,70,29,41,20,0,0,0
CaT2T09g03152,185,93,112,118,140,89,290,215,274,110,129,119,5,0,5
CaT2T09g03153,162,74,105,107,191,96,145,121,236,81,66,68,14,20,19
CaT2T01g04599,14,10,7,10,15,10,9,13,7,11,5,6,0,0,0
CaT2T01g04598,17,0,0,3,9,25,0,0,5,10,14,7,0,0,0
CaT2T01g04591,0,0,0,0,0,4,14,9,0,0,0,0,0,0,0
CaT2T01g04590,117,69,70,69,126,109,110,71,77,59,76,87,22,15,18
CaT2T01g04593,235,146,167,142,317,241,196,227,241,224,208,181,36,44,27
CaT2T01g00136,758,494,516,707,829,589,617,627,485,513,490,399,181,231,170
CaT2T01g04595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g04594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g04597,216,93,126,144,231,194,180,178,210,105,133,127,23,21,22
CaT2T01g04596,30,68,74,56,50,27,122,71,116,8,9,7,2,2,3
CaT2T04g00666,330,99,122,104,323,270,205,173,194,262,247,190,0,14,10
CaT2T04g00667,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0
CaT2T10g00292,4,1,0,5,0,0,0,1,0,7,0,0,0,0,0
CaT2T07g03293,24,63,42,44,62,36,42,87,53,13,17,0,5,9,9
CaT2T04g00664,65,30,61,32,59,34,57,79,52,25,27,47,0,0,7
CaT2T05g00646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g00641,205,107,112,118,278,172,197,193,189,121,108,131,20,25,25
CaT2T04g00663,180,116,127,151,250,158,272,243,244,97,141,117,0,12,10
CaT2T07g02753,217,137,126,171,284,237,196,181,203,115,169,129,27,33,29
CaT2T07g02752,2680,87,80,92,3275,2199,1990,1593,1409,3955,3883,3659,54,56,62
CaT2T07g02751,284,170,234,241,357,232,218,220,258,228,170,191,25,30,17
CaT2T07g02750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g02757,445,111,162,147,493,315,319,310,278,345,286,291,79,78,72
CaT2T07g02756,3170,48,65,76,3328,2139,1401,1209,1068,4061,3739,3862,51,52,56
CaT2T07g02755,3637,72,89,93,4249,2829,2738,1997,2054,3744,3768,3514,61,68,87
CaT2T07g02754,1376,24,33,44,1655,1139,1082,839,854,2072,2103,1748,47,43,42
CaT2T07g02759,689,441,443,644,736,489,586,632,582,401,410,407,43,38,38
CaT2T05g00642,35,10,17,12,14,11,10,19,13,21,9,14,0,6,3
CaT2T03g04863,1795,403,603,509,1616,1214,1035,687,657,921,828,914,245,219,207
CaT2T08g03241,180,55,32,89,201,128,38,55,38,108,86,51,9,13,16
CaT2T08g03240,121,111,120,168,133,86,156,139,157,51,66,64,18,0,0
CaT2T08g03243,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0
CaT2T08g03242,18,0,0,10,27,15,11,13,6,6,4,5,0,0,0
CaT2T08g03245,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
CaT2T08g03244,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0
CaT2T08g03247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g03246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g05037,35,54,92,70,94,25,228,176,279,34,42,39,0,0,3
CaT2T08g03248,11,17,17,24,11,10,43,36,42,10,11,4,4,0,0
CaT2T03g05035,12,7,0,10,14,8,7,5,0,5,12,12,0,0,4
CaT2T03g05034,2,2,4,0,7,4,2,0,0,5,3,3,0,0,0
CaT2T03g05033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g05032,4,2,3,0,5,3,2,0,0,7,4,6,0,0,0
CaT2T03g05031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g05030,3,1,3,0,4,3,2,0,0,6,5,5,0,0,0
CaT2T01g03662,1181,472,615,580,1321,1034,827,906,979,836,832,909,137,149,114
CaT2T03g04348,48,50,65,37,55,30,110,81,80,35,32,36,0,5,0
CaT2T03g04349,229,118,121,112,232,195,156,152,160,156,147,158,14,22,15
CaT2T03g04346,80,11,6,31,92,63,24,31,47,53,51,45,10,6,5
CaT2T03g04347,58,23,30,20,43,62,34,42,40,48,24,35,0,0,0
CaT2T03g04344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g04345,287,249,247,286,383,233,354,371,372,183,198,176,119,112,120
CaT2T03g04342,26,14,12,15,25,12,0,8,8,12,10,7,4,0,5
CaT2T03g04343,5,0,0,2,6,4,5,0,3,0,0,0,0,0,0
CaT2T03g04340,43,23,18,25,23,17,32,23,45,21,2,21,2,3,5
CaT2T03g04341,10,3,4,6,7,8,4,14,5,7,7,2,0,0,0
CaT2T08g00538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g00132,109,38,27,40,100,75,90,82,72,50,68,64,10,15,7
CaT2T09g02289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g02288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g02437,67,63,43,72,69,51,60,127,79,34,38,33,8,0,5
CaT2T09g02286,860,325,279,407,852,549,358,320,229,539,529,471,38,49,50
CaT2T02g02435,1632,509,558,1099,1607,1042,496,510,355,1141,1094,875,166,216,157
CaT2T02g02434,7,0,5,10,8,0,0,6,0,5,0,0,0,0,6
CaT2T02g02433,20,0,21,2,22,12,17,15,12,13,9,7,0,0,0
CaT2T09g02282,440,734,857,799,482,298,847,1048,854,323,335,285,48,36,43
CaT2T02g02431,5,0,0,0,2,0,3,0,0,4,0,5,0,0,0
CaT2T08g00535,101,20,38,63,96,55,104,61,33,60,47,47,11,14,12
CaT2T01g02858,231,66,114,101,254,199,179,119,155,188,161,158,22,31,25
CaT2T01g02859,420,151,176,270,468,431,276,268,234,293,269,224,51,47,59
CaT2T01g02852,890,493,487,704,886,653,728,697,547,568,513,525,107,121,132
CaT2T01g02853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g02850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g02851,963,359,261,429,939,747,537,458,388,524,557,521,37,71,40
CaT2T01g02856,1047,396,553,396,1180,866,790,763,838,662,702,617,85,115,76
CaT2T01g02857,13,9,22,33,25,15,41,16,13,10,14,0,0,0,0
CaT2T01g02854,316,33,55,73,390,284,74,76,121,76,70,44,3,19,10
CaT2T01g02855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g00131,574,800,965,813,580,471,844,1192,1187,391,358,350,144,135,92
CaT2T07g03296,63,54,52,73,112,65,78,79,75,62,29,44,0,0,0
CaT2T03g04867,3,0,2,2,2,0,0,0,0,0,0,2,0,0,0
CaT2T10g00678,0,0,8,12,6,7,5,10,7,0,4,6,0,0,0
CaT2T10g00679,1929,948,1166,1147,2214,1423,1490,1643,1792,1712,1661,1501,132,178,129
CaT2T10g00676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g00677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g00674,0,4,0,0,5,9,0,0,0,0,0,7,0,3,0
CaT2T10g00675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g00672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g00673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g00670,769,621,580,576,870,583,582,747,790,588,542,570,144,121,97
CaT2T10g00671,66,17,26,37,64,35,50,37,52,64,59,40,7,14,10
CaT2T12g01628,754,558,591,536,862,690,811,866,887,609,607,615,108,117,99
CaT2T12g01629,1645,454,381,644,1680,1307,1162,1011,772,907,972,895,75,93,92
CaT2T12g01624,352,86,124,162,442,249,220,158,164,239,186,218,10,21,8
CaT2T12g01625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g01626,14,4,13,3,12,10,8,20,20,18,5,11,3,2,3
CaT2T12g01627,568,74,96,117,649,418,229,144,144,393,330,352,5,17,17
CaT2T12g01620,91,46,61,72,166,60,103,96,94,77,84,62,12,19,17
CaT2T12g01621,132,82,64,91,207,165,166,206,147,101,135,161,13,15,11
CaT2T12g01622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g01623,369,280,179,309,494,332,438,331,253,297,250,262,19,15,23
CaT2T03g04866,2,0,1,1,0,0,3,0,0,0,0,0,0,0,0
CaT2T01g01425,236,62,98,76,280,170,48,37,20,294,225,277,25,28,34
CaT2T08g01665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g01664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g01667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g01666,0,0,0,0,2,4,0,0,0,0,2,0,0,0,0
CaT2T08g01661,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
CaT2T08g01660,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CaT2T02g03748,10,7,11,20,28,10,38,20,34,11,9,4,0,0,0
CaT2T02g03749,10,12,9,4,15,4,11,12,2,5,0,0,1,1,0
CaT2T02g03746,13,16,7,18,20,22,14,10,10,10,13,17,0,0,0
CaT2T02g03747,33,7,13,28,49,20,27,20,19,20,24,16,0,0,0
CaT2T02g03744,143,80,75,74,158,77,118,129,107,63,80,102,13,10,11
CaT2T02g03745,56,42,35,36,77,34,89,41,44,31,33,39,0,0,0
CaT2T02g03742,18,5,6,11,30,9,29,14,12,12,8,9,0,2,0
CaT2T08g01668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g03740,0,17,9,8,0,0,32,31,48,0,0,0,0,0,0
CaT2T02g03741,0,0,10,6,0,0,12,10,6,0,0,0,0,0,0
CaT2T03g04864,252,122,161,274,797,368,391,397,357,440,460,383,13,47,15
CaT2T07g00020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g00075,25,34,29,30,23,12,22,44,38,0,10,19,0,3,0
CaT2T02g04232,237,115,157,147,225,189,193,241,210,154,170,99,32,42,39
CaT2T01g02778,0,76,51,75,0,0,78,90,103,0,0,0,0,0,0
CaT2T04g00242,27,20,29,33,40,23,30,21,51,19,23,21,10,8,0
CaT2T07g03392,17,11,7,9,8,0,2,8,5,10,4,7,2,0,2
CaT2T10g02425,153,26,40,38,212,125,56,46,42,88,76,90,16,27,16
CaT2T10g02424,797,456,386,699,983,597,608,639,414,479,503,507,57,58,56
CaT2T10g02427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02426,318,14,17,22,348,306,86,39,59,168,166,130,10,24,12
CaT2T10g02429,65,35,44,42,110,80,65,71,98,53,59,68,0,10,11
CaT2T10g02428,64,104,115,105,83,47,134,103,110,23,33,28,7,7,0
CaT2T10g01994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g01995,210,63,81,140,236,147,251,157,155,87,126,94,9,13,0
CaT2T10g01996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g01997,255,44,54,51,309,202,102,123,108,189,114,174,18,14,11
CaT2T10g01990,29,11,14,3,36,16,9,0,7,0,4,16,5,6,6
CaT2T10g01991,869,390,361,518,935,650,604,591,471,511,513,520,53,65,46
CaT2T10g01992,75,66,86,93,102,100,102,93,89,81,62,85,22,15,13
CaT2T03g02259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g02256,23,18,12,14,22,17,8,0,7,20,13,14,3,4,5
CaT2T03g02257,66,27,22,28,58,50,54,41,50,26,38,41,8,8,0
CaT2T03g02254,327,179,178,175,370,280,331,244,228,224,192,265,34,76,44
CaT2T03g02255,305,204,184,159,355,290,247,265,268,290,257,239,29,21,15
CaT2T03g02252,899,324,400,381,1040,613,560,612,577,716,749,624,31,33,36
CaT2T10g01999,297,17,19,14,310,195,62,51,53,141,97,134,5,10,13
CaT2T03g02250,117,106,111,127,120,67,170,135,122,55,67,66,7,14,15
CaT2T03g02251,49,26,13,21,50,35,58,23,13,16,26,23,2,9,4
CaT2T02g00468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g00469,37,3,8,14,18,7,10,14,11,9,8,0,5,3,2
CaT2T02g00466,3,0,3,0,2,0,2,2,0,2,4,5,0,0,0
CaT2T02g00467,36,22,27,13,37,35,18,39,19,23,27,30,0,0,0
CaT2T02g00464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g00465,150,3,0,8,231,124,17,16,18,46,54,63,0,0,0
CaT2T02g00462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g00463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g00460,50,30,8,34,70,54,60,66,31,35,41,41,11,0,11
CaT2T02g00461,35,0,6,0,50,12,0,7,3,3,2,7,2,0,0
CaT2T01g00825,1301,389,516,476,1555,954,682,709,643,877,763,814,87,113,77
CaT2T01g00824,754,157,171,285,806,615,591,477,397,417,489,345,31,57,54
CaT2T01g00827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g00826,220,76,89,71,203,120,168,113,158,97,100,101,12,16,12
CaT2T01g00821,47,21,24,30,48,40,59,34,24,27,28,22,6,10,0
CaT2T01g00820,426,262,263,349,532,329,683,562,482,258,328,238,25,28,30
CaT2T01g00823,778,535,776,566,723,622,990,1320,1709,876,933,801,32,41,45
CaT2T01g00822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g00829,5,0,0,0,13,0,0,0,0,7,9,7,0,0,0
CaT2T01g00828,1253,13,45,44,1262,977,191,121,103,560,587,589,118,167,96
CaT2T09g00344,433,213,222,359,571,338,267,283,236,298,281,356,64,36,48
CaT2T09g00345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g00346,143,80,115,128,140,135,170,173,183,98,89,100,23,27,28
CaT2T09g00347,69,36,69,58,63,43,67,52,68,60,40,25,5,0,8
CaT2T09g00340,25,4,6,1,25,15,18,11,7,0,7,6,3,1,1
CaT2T09g00341,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CaT2T09g00342,182,41,35,40,168,120,109,62,53,98,121,58,0,12,9
CaT2T09g00343,732,87,43,84,787,516,135,84,94,146,164,129,10,16,7
CaT2T09g00348,52,24,47,46,98,28,113,66,73,40,58,68,11,17,5
CaT2T09g00349,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
CaT2T12g03738,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
CaT2T12g03739,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0
CaT2T12g03734,80,52,37,58,106,74,117,82,90,89,73,77,11,12,7
CaT2T12g03735,52,26,19,48,44,24,46,50,43,38,17,18,14,14,0
CaT2T12g03736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g03737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g03730,151,62,95,79,228,164,185,110,155,116,128,101,29,21,17
CaT2T12g03731,702,354,368,382,923,598,828,714,694,533,514,511,48,61,50
CaT2T12g03732,350,263,253,309,337,278,505,458,374,289,200,226,19,24,17
CaT2T12g03733,64,52,59,70,68,50,83,77,70,56,46,40,21,25,27
CaT2T06g03258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g01789,42,22,22,24,70,43,57,78,57,22,32,31,0,0,0
CaT2T07g00878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00879,594,295,247,413,552,391,623,479,395,372,292,326,16,30,20
CaT2T07g00874,34,0,18,31,41,23,0,41,33,32,32,24,0,0,0
CaT2T07g00875,62,22,31,46,51,26,33,40,31,34,33,32,5,3,6
CaT2T07g00876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00877,11,9,9,0,0,24,8,11,10,12,0,13,0,13,4
CaT2T07g00870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00872,0,10,3,0,4,0,9,3,1,4,0,2,0,3,2
CaT2T07g00873,0,100,91,96,0,0,160,131,119,0,0,0,0,0,0
CaT2T06g03504,32,26,41,29,31,57,35,36,38,20,19,27,0,10,9
CaT2T06g03505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03500,244,44,67,56,333,254,109,105,84,195,178,180,7,6,4
CaT2T06g03501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g01780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g01781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03252,607,219,327,341,707,532,512,445,440,454,439,489,94,107,81
CaT2T11g01783,113,43,34,49,119,98,66,79,58,93,72,54,10,13,21
CaT2T11g01784,98,25,33,46,103,40,64,53,60,78,52,51,0,14,7
CaT2T06g03255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g01786,12,5,6,7,38,11,12,17,19,11,7,7,0,0,0
CaT2T11g01787,10,5,2,9,12,10,10,16,8,0,8,5,0,0,0
CaT2T04g02884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g00081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g00082,326,249,241,210,314,295,237,314,241,266,218,231,37,60,50
CaT2T04g02887,2,0,0,3,0,0,3,0,4,0,0,0,0,0,0
CaT2T04g02880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g02881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g00086,748,296,260,510,780,505,514,390,323,438,455,501,60,66,45
CaT2T04g02883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g00088,409,340,370,332,336,275,356,390,355,229,250,246,37,18,28
CaT2T06g00089,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
CaT2T04g02888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g02889,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0
CaT2T04g02772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g02773,176,66,102,104,267,170,43,87,49,199,178,186,14,11,16
CaT2T04g02770,180,41,94,93,182,140,163,183,112,100,182,169,12,15,20
CaT2T04g02771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g02776,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g02777,153,22,38,44,189,88,79,52,62,113,91,89,14,14,15
CaT2T04g02774,722,206,192,314,806,567,433,437,314,446,394,427,45,77,41
CaT2T04g02775,12,7,8,0,8,8,7,0,7,8,0,8,0,0,0
CaT2T04g02778,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CaT2T04g02779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g01208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g01209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g01202,34,21,37,31,45,34,37,26,29,26,29,38,8,0,5
CaT2T05g01203,102,26,38,48,115,61,91,50,54,62,53,53,10,12,13
CaT2T05g01200,53,32,33,28,64,30,47,53,32,25,35,55,0,0,6
CaT2T05g01201,7,0,0,0,8,0,9,8,0,5,0,5,0,0,0
CaT2T05g01206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g01207,27,3,2,12,25,12,4,13,5,8,12,12,0,0,0
CaT2T05g01204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g01205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g00963,0,10,10,7,0,0,11,9,11,0,0,0,0,0,0
CaT2T11g00962,4,0,0,8,0,11,5,0,7,3,7,0,0,0,0
CaT2T11g00961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g00552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g00967,221,20,34,24,192,163,62,40,66,173,221,156,10,12,7
CaT2T10g00368,27,25,21,32,36,14,42,25,33,18,6,23,0,0,0
CaT2T02g03644,472,212,173,215,438,311,342,339,215,257,285,231,28,41,31
CaT2T11g00966,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0
CaT2T11g00965,2310,941,1042,1426,2360,1862,1904,2104,1543,1424,1441,1299,187,253,169
CaT2T01g05700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g04178,335,24,32,28,410,247,54,21,27,161,188,176,15,19,20
CaT2T02g04179,121,155,195,216,125,66,67,138,142,49,66,70,61,48,73
